episode,discountedReturn,averageDiscountedReturn,episodeLength,averageEpisodeLength
120,0.0,-1.41919713623,1,14
121,0.0,-1.40746823427,1,14
122,-14.7328233499,-1.51669245653,11,14
123,4.79125042808,-1.46540836804,32,14
124,0.0,-1.45359055862,1,14
125,-5.4606897345,-1.48564735203,14,14
126,-5.858559,-1.52035300003,18,14
127,-8.391684401,-1.57445797169,10,14
128,4.0267307545,-1.53069868477,14,14
129,3.954331372,-1.48817907192,21,14
130,-7.5324940711,-1.53467380269,17,14
131,5.93631678267,-1.4776433402,13,14
132,4.57047923895,-1.43182422975,15,14
133,3.1386713592,-1.39745960127,27,14
134,2.71876411,-1.36674151387,10,14
135,4.453748389,-1.32362677385,10,14
136,3.36341447105,-1.28916323528,16,14
137,-3.69247145388,-1.30670563104,15,14
138,5.252774599,-1.2591731656,10,14
139,3.0951,-1.22784745937,5,14
140,4.14669177339,-1.18945789343,17,14
141,0.0,-1.18102202184,11,14
142,1.9,-1.15932468366,2,14
143,-4.51503239169,-1.18279117113,14,14
144,-9.98501728677,-1.24391774138,18,14
145,3.34020511,-1.21230310102,20,14
146,-17.462969,-1.32360903184,7,14
147,4.66265856899,-1.28288612299,20,14
148,2.850931,-1.25495492621,18,14
149,-15.0344731709,-1.34743491443,22,14
150,0.0,-1.338452015,1,14
151,4.7677236154,-1.29801376579,25,14
152,-3.27854705159,-1.31104359004,14,14
153,-9.54708306381,-1.3648739134,12,14
154,1.28152177452,-1.34768952582,21,14
155,3.42254941512,-1.31691379071,23,14
156,3.11646307802,-1.28849470822,25,14
157,1.9,-1.26818582473,2,14
158,-11.2468700709,-1.33134205413,11,14
159,2.67039924464,-1.30617386987,25,14
160,-17.9656721,-1.4102957338,8,14
161,-4.30238658691,-1.42825903103,18,14
162,-20.404792611,-1.5453981272,10,14
163,-23.9634110709,-1.68293194894,11,14
164,2.86073625523,-1.65522665501,21,14
165,4.9842741473,-1.61498725621,20,14
166,-10.4010774555,-1.66791551042,14,14
167,-6.43482660949,-1.69645988826,16,14
168,5.22579511,-1.65525598946,9,14
169,-8.34323191704,-1.69482981152,15,14
170,-19.0195721,-1.79674006028,8,14
171,3.65834515136,-1.76483897717,26,14
172,-4.36329536481,-1.77994628175,12,14
173,2.950629468,-1.75260191325,23,14
174,3.41120070453,-1.72292488671,20,14
175,-2.8859674499,-1.72957084422,11,14
176,4.18765162266,-1.69595026202,29,14
177,4.27403686273,-1.6622215212,16,14
178,3.19162751424,-1.63495270639,27,14
179,-5.27543182068,-1.65529057854,30,14
180,0.0,-1.64609451977,1,14
181,5.45430121802,-1.60686581404,14,14
182,3.52243880298,-1.57868282164,20,14
183,-2.017251611,-1.5810793724,10,14
184,2.644357658,-1.55811504071,42,15
185,-1.8235952963,-1.55955006912,19,15
186,-0.138576683106,-1.55191042726,20,15
187,4.74332289253,-1.51824607796,18,15
188,-2.62673636481,-1.52414230289,12,15
189,5.9664839254,-1.48450935988,14,15
190,4.3252635445,-1.45393160775,25,15
191,0.968810680598,-1.44124709315,20,15
192,-0.46793326481,-1.4361777503,12,15
193,1.139756599,-1.4228309402,10,15
194,5.3525425501,-1.38790633458,12,15
195,-2.42243959211,-1.39321163333,17,15
196,4.80357084735,-1.36159539619,20,15
197,5.32950571626,-1.32763041592,21,15
198,-4.36580863716,-1.34297475037,21,15
199,-0.975746052517,-1.34112938003,15,15
200,4.40467760493,-1.31240034511,21,15
201,6.513215599,-1.27346693245,10,15
202,5.03175840019,-1.24225294565,20,15
203,5.09105864286,-1.2110543664,15,15
204,-2.17855803138,-1.21579703142,22,15
205,0.0,-1.2098663142,11,15
206,-1.308225401,-1.21034378549,10,15
207,4.72530511,-1.18166915315,9,15
208,-3.20198145388,-1.19138219305,15,15
209,4.1216446766,-1.16596101186,16,15
210,-5.561,-1.18688976895,4,15
211,1.9,-1.17225995961,2,15
212,4.71891065273,-1.14447141899,16,15
213,5.1328940391,-1.11500021966,11,15
214,3.79797674482,-1.09204238337,34,15
215,0.0,-1.08696311647,1,15
216,0.0,-1.08193087982,1,14
217,-2.11373807707,-1.0866857517,14,14
218,3.5881885936,-1.06524137397,18,14
219,5.17799150013,-1.0367334613,15,14
220,0.0,-1.03202103648,11,14
221,-5.025784401,-1.05009236392,10,14
222,5.83373692548,-1.01908412388,24,14
223,-3.88587753819,-1.03193969973,34,15
224,0.0,-1.02733282607,1,15
225,-10.5946721,-1.06985433395,8,14
226,-4.871884401,-1.08667747584,10,14
227,-1.766548511,-1.08967250243,21,14
228,0.0,-1.08489323707,1,14
229,0.0,-1.08015571201,1,14
230,0.0,-1.07545938283,1,14
231,0.0,-1.07080371451,1,14
232,0.0,-1.06618818125,1,14
233,0.0,-1.06161226631,1,14
234,-6.00426436005,-1.08273471116,15,14
235,-8.40891797286,-1.11390995908,29,14
236,-2.04783548055,-1.11786727061,23,14
237,-5.035522301,-1.13439746061,10,14
238,-5.18041861822,-1.15139754951,30,14
239,5.29760055129,-1.12441429386,18,14
240,4.15794594657,-1.10240445952,21,14
241,-23.4663600709,-1.19520095584,11,14
242,-14.0623059655,-1.24837081125,15,14
243,5.18218233895,-1.22190762956,15,14
244,4.30511959313,-1.19925587865,16,14
245,-1.04850334592,-1.19864056219,28,14
246,-1.29069770309,-1.19901477821,18,14
247,2.21106447087,-1.18520878935,26,14
248,5.17107069396,-1.15957863014,15,14
249,-13.7142418509,-1.20999896436,11,14
250,2.14659,-1.1965726085,17,14
251,4.76668072503,-1.17281462709,20,14
252,-3.11565469732,-1.18052430991,22,14
253,2.26914544334,-1.1668892516,38,15
254,0.0,-1.16229519943,1,14
255,0.0,-1.15773717904,1,14
256,0.0,-1.15321476818,1,14
257,4.7649731918,-1.13018679946,24,14
258,-3.13169763859,-1.13794459341,16,14
259,2.55946486131,-1.12366888123,19,14
260,-15.6721164499,-1.17962444881,11,14
261,-11.1830822648,-1.21795187339,12,14
262,1.86575117481,-1.20618201443,46,15
263,0.0,-1.20159577102,1,14
264,0.0,-1.19704427189,1,14
265,5.35833238596,-1.17230700149,16,14
266,3.5311546766,-1.15462481473,16,14
267,3.81138435784,-1.13602552943,19,14
268,-1.5770164499,-1.13767101794,11,14
269,-6.17196997173,-1.15638588394,35,15
270,-6.8049,-1.1773063066,5,14
271,-12.8996802268,-1.22056229892,27,15
272,2.50993169449,-1.20684724747,25,15
273,0.9011219391,-1.19912574862,11,15
274,3.95845408355,-1.18030246456,17,15
275,2.457861489,-1.16707277746,11,15
276,3.660931,-1.14958001015,18,15
277,3.92826636558,-1.13124843479,24,15
278,-1.586784401,-1.13288705337,10,15
279,-0.0996702128288,-1.1291837672,20,15
280,2.82245906044,-1.1150707571,24,15
281,2.65886784853,-1.10164037061,25,15
282,3.58931701002,-1.08500576997,27,15
283,0.0,-1.08117182732,1,15
284,0.0,-1.07736488426,1,15
285,-3.56303326481,-1.0860865277,12,15
286,-10.1561763846,-1.1178001286,14,15
287,-13.0741413321,-1.15945985405,14,15
288,-3.75622636481,-1.16847640443,12,15
289,-1.1271553234,-1.16833342491,16,15
290,4.442774599,-1.14898477656,21,15
291,-4.751,-1.16136283574,4,15
292,-7.40496044362,-1.18274501933,26,15
293,-8.60377584152,-1.20807276958,25,15
294,1.9,-1.19750109349,2,15
295,-14.3027886617,-1.24192579711,26,15
296,-1.83978529232,-1.2439455927,16,15
297,-2.02604294336,-1.24657891712,24,15
298,4.93354071694,-1.22584026063,19,15
299,-16.34010489,-1.27638964066,9,15
300,6.12579511,-1.25171569149,9,15
301,1.15157088774,-1.2437313507,21,15
302,-6.72418926693,-1.26187856234,34,15
303,4.3590669363,-1.2433275871,21,15
304,-13.2385659364,-1.28278560798,15,15
305,-3.733374401,-1.29082032534,10,15
306,1.01122482222,-1.28329730198,43,15
307,-6.40094052916,-1.29996714962,27,15
308,-14.3046721,-1.34219021764,8,15
309,-11.3469674499,-1.37456813749,11,15
310,4.784215599,-1.35470109318,10,15
311,3.09049724619,-1.34040785093,23,15
312,-22.9607721,-1.40970389019,8,15
313,5.58022368267,-1.38737185321,13,15
314,0.0612095684153,-1.38275853659,16,15
315,0.1469940391,-1.3779021792,11,15
316,4.79072325841,-1.35838121263,14,15
317,-4.98587631733,-1.36982441485,13,15
318,4.25825673406,-1.35212604646,20,15
319,4.71186077905,-1.33311668337,15,15
320,-3.53030489,-1.33998289651,9,15
321,-3.50066262172,-1.346713986,16,15
322,4.70926808745,-1.32790658826,21,15
323,-3.486784401,-1.33459042049,10,15
324,2.953258389,-1.32135631923,21,15
325,4.4616737789,-1.30356238047,31,15
326,4.66570316712,-1.28525174995,26,15
327,5.84523742519,-1.26344597266,12,15
328,2.29002917666,-1.25261220696,27,15
329,-1.06947500652,-1.25205555893,19,15
330,3.55695311113,-1.23748280539,19,15
331,6.3304530391,-1.21461895087,11,15
332,4.29987450831,-1.19800903082,14,15
333,-6.83545607731,-1.21493830123,21,15
334,-2.64888086707,-1.21923154244,14,15
335,-3.97812493635,-1.22746704511,26,15
336,0.0,-1.22381386938,1,15
337,4.97376007798,-1.20542344224,18,15
338,-2.48949698069,-1.20922247637,14,15
339,-1.51828360333,-1.21013416111,21,15
340,2.01090803814,-1.20066050759,31,15
341,-5.42379119391,-1.21304505505,23,15
342,0.0,-1.20949813969,1,15
343,-14.1146721,-1.24712255357,8,15
344,3.93781754648,-1.23205005328,15,15
345,-2.54573636481,-1.23585783969,12,15
346,3.90595656588,-1.22099710441,20,15
347,-31.782969,-1.30907195137,7,15
348,4.35751927467,-1.29278864325,16,15
349,4.87476077905,-1.27511658187,15,15
350,5.61960463519,-1.25541737839,12,15
351,-6.28269660662,-1.26974011124,19,15
352,6.1328940391,-1.24870990058,11,15
353,4.00742569726,-1.23381999804,26,15
354,-18.53520489,-1.28269396666,9,15
355,1.629,-1.27449201182,15,15
356,0.0,-1.27091197808,1,15
357,0.0,-1.26735200055,1,15
358,4.39691773519,-1.25153001805,12,15
359,3.37705205997,-1.23863703176,26,15
360,5.03077144357,-1.22122200822,15,15
361,4.0794595971,-1.20653867967,17,15
362,4.64196530878,-1.19038259131,20,15
363,3.15051974034,-1.17842418268,31,15
364,0.0,-1.17518675361,1,15
365,-10.207251611,-1.19993213678,10,15
366,1.14762941355,-1.19351803418,26,15
367,5.23864417167,-1.17599170664,13,15
368,4.7387554144,-1.15991902425,14,15
369,1.11990397183,-1.15374064215,16,15
370,4.01244364714,-1.1397779819,19,15
371,-1.5946721,-1.1410041116,8,15
372,0.98200974519,-1.13529708511,12,15
373,5.15301626712,-1.11843833617,15,15
374,2.97426416891,-1.10749528135,22,15
375,3.49123053886,-1.09523201249,20,15
376,4.0918677154,-1.08143653449,14,15
377,4.18720143286,-1.06746136747,15,15
378,4.91340754648,-1.05163896294,15,15
379,-1.91127837823,-1.05390714081,15,15
380,3.34840110756,-1.04232211911,28,15
381,1.97718796148,-1.0343968958,20,15
382,-3.8805041709,-1.0418474384,11,15
383,3.03069511,-1.03121416804,9,15
384,-0.27310226481,-1.02923991829,12,15
385,2.02008012512,-1.02131960649,17,15
386,2.40097635663,-1.01245355477,26,15
387,4.17791218178,-0.999041757006,19,15
388,1.97934278905,-0.991365508176,15,15
389,2.2486784401,-0.983036346355,22,15
390,-4.8812554908,-0.993031780059,26,15
391,4.6557307545,-0.978584817055,14,15
392,-3.67793341045,-0.985470910405,18,15
393,-5.82334411095,-0.99778102033,15,15
394,5.4840666445,-0.981329630318,14,15
395,3.98167139573,-0.968765070758,37,15
396,0.0,-0.966318694317,1,15
397,3.85069827196,-0.954185150321,22,15
398,-7.5339,-0.97071709718,16,15
399,0.5343026362,-0.966945117898,17,15
400,2.9299582167,-0.957202859562,24,15
401,-1.59532533672,-0.958794187435,28,15
402,2.90854455836,-0.949173941798,28,15
403,0.0,-0.946818671471,1,15
404,4.5647356501,-0.933176210279,11,15
405,5.90215883157,-0.916298839806,13,15
406,-4.4264028609,-0.924944416212,11,15
407,0.09557724619,-0.92243699198,12,15
408,5.38769317167,-0.906970986677,13,15
409,-11.1812795003,-0.93209154539,14,15
410,0.59049,-0.928377931865,17,15
411,5.31045164648,-0.913198297854,15,15
412,-8.2427438609,-0.930988456988,13,15
413,2.629,-0.922368630216,4,15
414,2.63850722677,-0.913767480803,33,15
415,-0.777188174596,-0.913438374041,14,15
416,5.15928414619,-0.898840483367,12,15
417,5.53530511,-0.883410877628,9,15
418,-3.9856863846,-0.890832589367,14,15
419,3.31806379366,-0.880787490601,20,15
420,1.17980397153,-0.875881320453,35,15
421,-2.22558711046,-0.879087272448,26,15
422,-1.55077374827,-0.880678946561,16,15
423,0.161316526349,-0.87821560029,24,15
424,1.0,-0.873785846515,1,15
425,-23.744424401,-0.927599113702,10,15
426,2.42800821,-0.919722101205,9,15
427,-2.78450461108,-0.92408927336,25,15
428,1.3534261758,-0.918767975581,16,15
429,-14.0049,-0.949271779834,5,15
430,3.92050202895,-0.937946724465,15,15
431,3.55220353106,-0.927528742433,26,15
432,4.10084189675,-0.915888995583,19,15
433,3.19377349043,-0.906397858202,20,15
434,-2.917251611,-0.91103116178,10,15
435,-23.3046721,-0.962510796121,8,15
436,-0.185008781977,-0.960727534621,14,15
437,-3.7166031,-0.967033886029,19,15
438,5.49621907798,-0.952277600723,18,15
439,-16.7267115038,-0.988210251983,21,15
440,-9.0,-1.00641886505,12,15
441,0.0,-1.0041367361,1,15
442,0.0,-1.00186493353,1,15
443,0.0,-0.999603387405,1,15
444,-9.26421263442,-1.0182173722,13,15
445,3.8659654431,-1.00724168048,18,15
446,-37.911969,-1.08998770586,7,15
447,-3.9681750746,-1.09642660377,14,15
448,-3.60320489,-1.10202209102,9,15
449,1.9,-1.095336073,2,15
450,-3.68420489,-1.10108911481,9,15
451,1.74123663574,-1.09478684042,23,15
452,-12.2736240638,-1.11951878118,12,15
453,-6.51525996837,-1.13142990963,18,15
454,-1.676784401,-1.13263113098,10,15
455,-2.52452326481,-1.13569023457,12,15
456,4.7557094401,-1.12277049844,11,15
457,3.29233591896,-1.11310943407,22,15
458,4.560931,-1.1007206995,18,15
459,5.33954463998,-1.08668962033,17,15
460,-4.674325401,-1.09448882854,10,15
461,-3.85857526843,-1.10048467765,13,15
462,3.80682010876,-1.08986280582,24,15
463,-5.14582617098,-1.09862298588,14,15
464,-2.40083496245,-1.10142947721,33,15
465,0.0,-1.09906081166,1,15
466,0.0,-1.09670231207,1,15
467,-14.5783110709,-1.12557085331,11,15
468,-6.51759306381,-1.13709226829,12,15
469,-4.681884401,-1.14465046047,10,15
470,-16.2090568538,-1.17670238896,12,15
471,4.55773415093,-1.16452736446,19,15
472,4.6038225445,-1.15230628415,14,15
473,4.49936755781,-1.14035771366,18,15
474,-6.60617615598,-1.15188897619,21,15
475,1.68866595024,-1.14590886056,27,15
476,4.59209300347,-1.13385423479,15,15
477,4.65071194386,-1.12172726167,15,15
478,3.2851,-1.11250795778,16,15
479,6.10555157103,-1.09743893997,15,15
480,-3.89783482926,-1.10327309808,15,15
481,-3.81889570078,-1.10891888311,16,15
482,2.43976950084,-1.10155645908,18,15
483,2.21949,-1.09468058649,17,15
484,-1.98906952444,-1.09652849752,25,15
485,-10.641194749,-1.11620822175,21,15
486,3.56864326554,-1.10656860964,36,15
487,-10.87541,-1.12662783221,17,15
488,4.47560520796,-1.11514784647,20,15
489,-2.21348640849,-1.1173939376,27,15
490,0.0,-1.11511354181,1,15
491,-13.4583058538,-1.14025242635,12,15
492,2.48653487821,-1.13288090744,23,15
493,6.08588352355,-1.11823838324,15,15
494,5.64335573157,-1.10455094576,13,15
495,-14.3332059609,-1.13127550135,11,15
496,-13.2824912624,-1.15577392022,21,15
497,-6.69563946352,-1.16692053097,24,15
498,0.0,-1.16457731705,1,15
499,0.0,-1.16224349477,1,15
500,0.0,-1.15991900778,1,15
